Block;Date_C_O;Date_C_A;Date;Generation;Rack;Row;Column;Treatment;Line;Fruit_s;Nb_eggs;Obs_O;Nb_adults;Obs_A;Comment;Recount_Nb_eggs;Obs_recount_eggs;Acariens;Nb_adults_dead;Recount_Nb_adults;Obs_recount_adults
2;12/05/2018;19/12/18;19/12/18;29;A;7;3;Strawberry;CEA;Cherry;192;LO;79;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;8;3;Strawberry;CEA;Cherry;127;LO;41;NR;;;;*;;;
2;12/05/2018;19/12/18;19/12/18;29;A;9;3;Strawberry;CEA;Cherry;141;LO;57;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;10;3;Strawberry;CEA;Cherry;128;LO;31;NR;;;;*;;;
2;12/05/2018;19/12/18;19/12/18;29;A;1;4;Strawberry;FRB;Strawberry;167;LO;35;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;2;4;Strawberry;FRB;Strawberry;126;LO;68;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;3;4;Strawberry;FRB;Strawberry;107;LO;72;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;4;4;Strawberry;FRB;Strawberry;77;LO;74;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;5;4;Strawberry;FRB;Strawberry;91;LO;87;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;6;4;Strawberry;FRB;Strawberry;142;LO;63;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;7;4;Strawberry;FRB;Strawberry;89;LO;104;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;8;4;Strawberry;FRB;Strawberry;143;LO;84;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;9;4;Strawberry;FRB;Strawberry;117;LO;140;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;10;4;Strawberry;FRB;Strawberry;142;LO;56;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;1;5;Cranberry;FRB;Strawberry;60;LO;15;NR;;;;*;;;
2;12/05/2018;19/12/18;19/12/18;29;A;2;5;Cranberry;FRB;Strawberry;79;LO;56;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;3;5;Cranberry;FRB;Strawberry;44;LO;4;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;4;5;Cranberry;FRB;Strawberry;58;LO;35;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;5;5;Cranberry;FRB;Strawberry;153;LO;72;NR;;;;*;;;
2;12/05/2018;19/12/18;19/12/18;29;A;6;5;Cranberry;FRB;Strawberry;47;LO;4;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;7;5;Cranberry;FRB;Strawberry;66;LO;17;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;8;5;Cranberry;FRB;Strawberry;23;LO;0;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;9;5;Cranberry;FRB;Strawberry;73;LO;38;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;10;5;Cranberry;FRB;Strawberry;87;LO;31;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;1;6;Cherry;FRB;Strawberry;68;LO;30;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;2;6;Cherry;FRB;Strawberry;63;LO;30;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;3;6;Cherry;FRB;Strawberry;118;LO;31;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;4;6;Cherry;FRB;Strawberry;114;LO;31;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;5;6;Cherry;FRB;Strawberry;69;LO;31;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;6;6;Cherry;FRB;Strawberry;62;LO;30;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;7;6;Cherry;FRB;Strawberry;87;LO;51;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;8;6;Cherry;FRB;Strawberry;95;LO;67;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;9;6;Cherry;FRB;Strawberry;112;LO;37;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;10;6;Cherry;FRB;Strawberry;115;LO;43;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;1;7;Cherry;CRC;Cranberry;124;LO;54;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;2;7;Cherry;CRC;Cranberry;109;LO;42;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;3;7;Cherry;CRC;Cranberry;80;LO;38;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;4;7;Cherry;CRC;Cranberry;69;LO;9;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;5;7;Cherry;CRC;Cranberry;101;LO;10;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;6;7;Cherry;CRC;Cranberry;109;LO;52;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;7;7;Cherry;CRC;Cranberry;149;LO;42;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;8;7;Cherry;CRC;Cranberry;92;LO;43;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;9;7;Cherry;CRC;Cranberry;70;LO;4;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;10;7;Cherry;CRC;Cranberry;120;LO;59;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;1;8;Strawberry;CRC;Cranberry;55;LO;3;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;2;8;Strawberry;CRC;Cranberry;103;LO;37;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;3;8;Strawberry;CRC;Cranberry;121;LO;17;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;4;8;Strawberry;CRC;Cranberry;103;LO;30;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;5;8;Strawberry;CRC;Cranberry;84;LO;2;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;6;8;Strawberry;CRC;Cranberry;169;LO;30;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;7;8;Strawberry;CRC;Cranberry;149;LO;29;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;8;8;Strawberry;CRC;Cranberry;140;LO;24;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;9;8;Strawberry;CRC;Cranberry;88;LO;5;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;10;8;Strawberry;CRC;Cranberry;64;LO;2;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;1;9;Cranberry;CRC;Cranberry;147;LO;27;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;2;9;Cranberry;CRC;Cranberry;67;LO;30;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;3;9;Cranberry;CRC;Cranberry;76;LO;24;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;4;9;Cranberry;CRC;Cranberry;113;LO;29;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;5;9;Cranberry;CRC;Cranberry;95;LO;40;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;6;9;Cranberry;CRC;Cranberry;114;LO;55;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;7;9;Cranberry;CRC;Cranberry;138;LO;39;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;8;9;Cranberry;CRC;Cranberry;172;LO;62;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;9;9;Cranberry;CRC;Cranberry;86;LO;35;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;A;10;9;Cranberry;CRC;Cranberry;123;LO;10;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;1;1;Strawberry;CRA;Cranberry;106;LO;28;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;2;1;Strawberry;CRA;Cranberry;124;LO;29;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;3;1;Strawberry;CRA;Cranberry;115;LO;20;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;4;1;Strawberry;CRA;Cranberry;137;LO;26;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;5;1;Strawberry;CRA;Cranberry;97;LO;15;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;6;1;Strawberry;CRA;Cranberry;186;LO;30;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;7;1;Strawberry;CRA;Cranberry;125;LO;5;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;8;1;Strawberry;CRA;Cranberry;133;LO;26;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;9;1;Strawberry;CRA;Cranberry;167;LO;43;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;10;1;Strawberry;CRA;Cranberry;148;LO;24;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;1;2;Cranberry;CRA;Cranberry;74;LO;30;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;2;2;Cranberry;CRA;Cranberry;264;LO;14;CD;;267;LO;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;3;2;Cranberry;CRA;Cranberry;55;LO;6;CD;;58;LO;;2;;
2;12/05/2018;19/12/18;19/12/18;29;B;4;2;Cranberry;CRA;Cranberry;69;LO;24;CD;;;;;2;;
2;12/05/2018;19/12/18;19/12/18;29;B;5;2;Cranberry;CRA;Cranberry;81;LO;33;CD;;;;;3;;
2;12/05/2018;19/12/18;19/12/18;29;B;6;2;Cranberry;CRA;Cranberry;62;LO;1;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;7;2;Cranberry;CRA;Cranberry;100;LO;39;CD;;;;;1;;
2;12/05/2018;19/12/18;19/12/18;29;B;8;2;Cranberry;CRA;Cranberry;101;LO;26;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;9;2;Cranberry;CRA;Cranberry;131;LO;10;CD;;;;;1;;
2;12/05/2018;19/12/18;19/12/18;29;B;10;2;Cranberry;CRA;Cranberry;40;LO;0;CD;;41;LO;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;1;3;Cherry;CRA;Cranberry;104;LO;40;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;2;3;Cherry;CRA;Cranberry;103;LO;38;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;3;3;Cherry;CRA;Cranberry;108;LO;33;CD;;;;;1;;
2;12/05/2018;19/12/18;19/12/18;29;B;4;3;Cherry;CRA;Cranberry;143;LO;48;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;5;3;Cherry;CRA;Cranberry;124;LO;46;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;6;3;Cherry;CRA;Cranberry;74;LO;18;CD;;;;;1;;
2;12/05/2018;19/12/18;19/12/18;29;B;7;3;Cherry;CRA;Cranberry;91;LO;23;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;8;3;Cherry;CRA;Cranberry;113;LO;18;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;9;3;Cherry;CRA;Cranberry;141;LO;55;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;10;3;Cherry;CRA;Cranberry;136;LO;59;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;1;4;Cherry;CEB;Cherry;123;LO;32;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;2;4;Cherry;CEB;Cherry;97;LO;13;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;3;4;Cherry;CEB;Cherry;142;LO;37;CD;;;;;2;;
2;12/05/2018;19/12/18;19/12/18;29;B;4;4;Cherry;CEB;Cherry;151;LO;36;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;5;4;Cherry;CEB;Cherry;110;LO;57;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;6;4;Cherry;CEB;Cherry;113;LO;20;CD;;;;;2;;
2;12/05/2018;19/12/18;19/12/18;29;B;7;4;Cherry;CEB;Cherry;103;LO;36;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;8;4;Cherry;CEB;Cherry;195;LO;55;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;9;4;Cherry;CEB;Cherry;91;LO;35;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;10;4;Cherry;CEB;Cherry;33;LO;10;CD;;38;LO;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;1;5;Strawberry;CEB;Cherry;135;LO;20;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;2;5;Strawberry;CEB;Cherry;149;LO;37;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;3;5;Strawberry;CEB;Cherry;77;LO;32;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;4;5;Strawberry;CEB;Cherry;125;LO;23;CD;;;;*;;;
2;12/05/2018;19/12/18;19/12/18;29;B;5;5;Strawberry;CEB;Cherry;102;LO;38;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;6;5;Strawberry;CEB;Cherry;162;LO;39;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;7;5;Strawberry;CEB;Cherry;167;LO;37;CD;;;;*;;;
2;12/05/2018;19/12/18;19/12/18;29;B;8;5;Strawberry;CEB;Cherry;209;LO;38;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;9;5;Strawberry;CEB;Cherry;128;LO;43;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;10;5;Strawberry;CEB;Cherry;174;LO;29;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;1;6;Cranberry;CEB;Cherry;110;LO;12;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;2;6;Cranberry;CEB;Cherry;88;LO;23;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;3;6;Cranberry;CEB;Cherry;120;LO;28;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;4;6;Cranberry;CEB;Cherry;99;LO;14;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;5;6;Cranberry;CEB;Cherry;114;LO;16;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;6;6;Cranberry;CEB;Cherry;97;LO;11;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;7;6;Cranberry;CEB;Cherry;129;LO;16;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;8;6;Cranberry;CEB;Cherry;129;LO;17;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;9;6;Cranberry;CEB;Cherry;120;LO;31;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;10;6;Cranberry;CEB;Cherry;117;LO;14;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;1;7;Cranberry;CRE;Cranberry;108;LO;30;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;2;7;Cranberry;CRE;Cranberry;84;LO;35;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;3;7;Cranberry;CRE;Cranberry;153;LO;86;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;4;7;Cranberry;CRE;Cranberry;146;LO;45;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;5;7;Cranberry;CRE;Cranberry;123;LO;42;CD;;119;LO;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;6;7;Cranberry;CRE;Cranberry;127;LO;76;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;7;7;Cranberry;CRE;Cranberry;108;LO;90;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;8;7;Cranberry;CRE;Cranberry;126;LO;25;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;9;7;Cranberry;CRE;Cranberry;109;LO;34;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;10;7;Cranberry;CRE;Cranberry;122;LO;46;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;1;8;Cherry;CRE;Cranberry;113;LO;32;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;2;8;Cherry;CRE;Cranberry;165;LO;16;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;3;8;Cherry;CRE;Cranberry;79;LO;4;CD;;87;LO;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;4;8;Cherry;CRE;Cranberry;129;LO;31;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;5;8;Cherry;CRE;Cranberry;143;LO;50;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;6;8;Cherry;CRE;Cranberry;93;LO;39;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;7;8;Cherry;CRE;Cranberry;140;LO;26;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;8;8;Cherry;CRE;Cranberry;14;LO;1;CD;;14;LO;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;9;8;Cherry;CRE;Cranberry;107;LO;42;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;10;8;Cherry;CRE;Cranberry;108;LO;41;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;1;9;Strawberry;CRE;Cranberry;114;LO;45;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;2;9;Strawberry;CRE;Cranberry;116;LO;37;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;3;9;Strawberry;CRE;Cranberry;133;LO;49;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;4;9;Strawberry;CRE;Cranberry;141;LO;38;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;5;9;Strawberry;CRE;Cranberry;163;LO;38;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;6;9;Strawberry;CRE;Cranberry;158;LO;34;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;7;9;Strawberry;CRE;Cranberry;138;LO;44;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;8;9;Strawberry;CRE;Cranberry;180;LO;39;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;9;9;Strawberry;CRE;Cranberry;125;LO;32;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;B;10;9;Strawberry;CRE;Cranberry;90;LO;42;CD;;91;LO;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;1;1;Cranberry;FRA;Strawberry;131;LO;28;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;2;1;Cranberry;FRA;Strawberry;109;LO;29;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;3;1;Cranberry;FRA;Strawberry;156;LO;4;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;4;1;Cranberry;FRA;Strawberry;90;LO;20;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;5;1;Cranberry;FRA;Strawberry;112;LO;4;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;6;1;Cranberry;FRA;Strawberry;45;LO;15;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;7;1;Cranberry;FRA;Strawberry;88;LO;21;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;8;1;Cranberry;FRA;Strawberry;66;LO;30;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;9;1;Cranberry;FRA;Strawberry;46;LO;18;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;10;1;Cranberry;FRA;Strawberry;90;LO;36;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;1;2;Cherry;FRA;Strawberry;129;LO;9;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;2;2;Cherry;FRA;Strawberry;174;LO;11;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;3;2;Cherry;FRA;Strawberry;117;LO;27;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;4;2;Cherry;FRA;Strawberry;50;LO;39;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;5;2;Cherry;FRA;Strawberry;125;LO;13;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;6;2;Cherry;FRA;Strawberry;39;LO;26;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;7;2;Cherry;FRA;Strawberry;84;LO;26;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;8;2;Cherry;FRA;Strawberry;119;LO;11;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;9;2;Cherry;FRA;Strawberry;120;LO;7;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;10;2;Cherry;FRA;Strawberry;91;LO;12;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;1;3;Strawberry;FRA;Strawberry;82;LO;0;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;2;3;Strawberry;FRA;Strawberry;128;LO;21;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;3;3;Strawberry;FRA;Strawberry;104;LO;34;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;4;3;Strawberry;FRA;Strawberry;118;LO;37;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;5;3;Strawberry;FRA;Strawberry;102;LO;31;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;6;3;Strawberry;FRA;Strawberry;74;LO;31;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;7;3;Strawberry;FRA;Strawberry;111;LO;24;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;8;3;Strawberry;FRA;Strawberry;82;LO;40;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;9;3;Strawberry;FRA;Strawberry;58;LO;25;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;10;3;Strawberry;FRA;Strawberry;105;LO;33;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;1;4;Strawberry;CRB;Cranberry;229;LO;22;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;2;4;Strawberry;CRB;Cranberry;142;LO;30;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;3;4;Strawberry;CRB;Cranberry;84;LO;2;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;4;4;Strawberry;CRB;Cranberry;133;LO;49;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;5;4;Strawberry;CRB;Cranberry;130;LO;23;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;6;4;Strawberry;CRB;Cranberry;139;LO;81;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;7;4;Strawberry;CRB;Cranberry;83;LO;24;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;8;4;Strawberry;CRB;Cranberry;60;LO;34;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;9;4;Strawberry;CRB;Cranberry;98;LO;37;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;10;4;Strawberry;CRB;Cranberry;169;LO;16;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;1;5;Cranberry;CRB;Cranberry;189;LO;15;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;2;5;Cranberry;CRB;Cranberry;133;LO;72;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;3;5;Cranberry;CRB;Cranberry;108;LO;82;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;4;5;Cranberry;CRB;Cranberry;111;LO;88;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;5;5;Cranberry;CRB;Cranberry;98;LO;56;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;6;5;Cranberry;CRB;Cranberry;78;LO;32;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;7;5;Cranberry;CRB;Cranberry;113;LO;81;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;8;5;Cranberry;CRB;Cranberry;118;LO;83;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;9;5;Cranberry;CRB;Cranberry;109;LO;44;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;10;5;Cranberry;CRB;Cranberry;118;LO;68;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;1;6;Cherry;CRB;Cranberry;118;LO;53;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;2;6;Cherry;CRB;Cranberry;138;LO;51;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;3;6;Cherry;CRB;Cranberry;64;LO;12;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;4;6;Cherry;CRB;Cranberry;100;LO;39;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;5;6;Cherry;CRB;Cranberry;117;LO;54;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;6;6;Cherry;CRB;Cranberry;190;LO;9;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;7;6;Cherry;CRB;Cranberry;75;LO;22;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;8;6;Cherry;CRB;Cranberry;26;LO;6;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;9;6;Cherry;CRB;Cranberry;122;LO;37;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;10;6;Cherry;CRB;Cranberry;69;LO;16;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;1;7;Cherry;CEC;Cherry;56;LO;37;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;2;7;Cherry;CEC;Cherry;38;LO;12;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;3;7;Cherry;CEC;Cherry;87;LO;52;CD;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;4;7;Cherry;CEC;Cherry;64;LO;37;CD;;;;*;;;
2;12/05/2018;19/12/18;19/12/18;29;C;5;7;Cherry;CEC;Cherry;119;LO;70;CD;;;;;;70;NR
2;12/05/2018;19/12/18;19/12/18;29;C;6;7;Cherry;CEC;Cherry;85;LO;52;CD;;;;;;52;NR
2;12/05/2018;19/12/18;19/12/18;29;C;7;7;Cherry;CEC;Cherry;53;LO;16;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;8;7;Cherry;CEC;Cherry;86;LO;67;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;9;7;Cherry;CEC;Cherry;67;LO;50;NR;;;;;;;
2;12/05/2018;19/12/18;19/12/18;29;C;10;7;Cherry;CEC;Cherry;77;LO;51;NR;;;;;;;
